,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
15826,2022-09-24 10:00:00,2,347.14,15.42,51.41,67.95,179.29,14.43,18.56,0.21
15827,2022-09-24 11:00:00,2,320.43,13.63,42.84,80.82,152.59,13.46,17.31,0.13
15828,2022-09-24 12:00:00,2,367.16,16.76,47.3,80.82,173.57,16.51,20.32,0.01
15829,2022-09-24 13:00:00,2,360.49,14.53,43.53,88.69,164.03,17.14,20.75,0.0
15830,2022-09-24 14:00:00,2,333.79,11.51,38.04,95.84,144.96,16.9,20.24,0.0
15831,2022-09-24 15:00:00,2,310.42,8.72,33.59,101.57,127.79,17.2,20.58,0.0
15832,2022-09-24 16:00:00,2,290.39,5.92,29.47,105.86,110.63,17.66,21.82,0.0
15833,2022-09-24 17:00:00,2,270.37,3.74,27.42,104.43,96.32,17.66,23.26,0.0
15834,2022-09-24 18:00:00,2,250.34,1.42,26.39,100.14,82.02,16.5,23.36,0.0
15835,2022-09-24 19:00:00,3,327.11,0.18,49.35,50.78,98.23,21.23,28.75,0.5
15836,2022-09-24 20:00:00,4,420.57,4.47,71.29,5.99,114.44,29.41,37.29,1.01
15837,2022-09-24 21:00:00,4,433.92,14.53,70.6,0.21,107.77,33.18,41.2,1.04
15838,2022-09-24 22:00:00,4,347.14,7.6,68.55,1.79,82.97,29.12,36.66,0.8
15839,2022-09-24 23:00:00,4,300.41,1.84,61.01,7.51,70.57,25.62,32.35,0.58
15840,2022-09-25 00:00:00,3,290.39,0.26,52.78,19.31,64.85,23.38,29.34,0.37
15841,2022-09-25 01:00:00,3,300.41,0.01,52.09,38.27,88.69,22.53,28.42,0.02
15842,2022-09-25 02:00:00,3,307.08,0.0,48.67,41.48,91.55,23.53,29.11,0.0
15843,2022-09-25 03:00:00,3,300.41,0.0,43.18,44.35,84.88,24.51,29.84,0.0
15844,2022-09-25 04:00:00,4,297.07,0.01,43.53,42.2,83.92,25.72,30.85,0.0
15845,2022-09-25 05:00:00,4,293.73,0.01,41.81,41.84,78.2,26.6,31.64,0.0
15846,2022-09-25 06:00:00,4,280.38,0.01,39.07,45.06,71.53,27.25,32.34,0.0
15847,2022-09-25 07:00:00,4,287.06,0.02,41.47,41.84,74.39,28.85,34.1,0.0
15848,2022-09-25 08:00:00,4,340.46,3.86,54.15,25.39,106.81,32.18,37.63,0.0
15849,2022-09-25 09:00:00,4,487.33,30.4,63.06,20.56,209.81,38.43,44.35,0.0
15850,2022-09-25 10:00:00,3,350.48,15.2,51.41,65.8,181.2,22.28,26.98,0.0
15851,2022-09-25 11:00:00,2,320.43,12.63,40.1,79.39,146.87,17.64,21.66,0.0
15852,2022-09-25 12:00:00,2,353.81,14.53,42.16,82.25,156.4,18.79,22.84,0.0
15853,2022-09-25 13:00:00,2,337.12,12.29,37.36,89.41,143.05,18.32,22.34,0.0
15854,2022-09-25 14:00:00,2,313.76,9.61,32.56,95.84,125.89,18.06,22.19,0.0
15855,2022-09-25 15:00:00,2,290.39,7.15,28.45,103.0,107.77,18.05,22.41,0.0
15856,2022-09-25 16:00:00,2,277.04,5.25,26.73,107.29,100.14,18.85,23.84,0.0
15857,2022-09-25 17:00:00,2,277.04,3.8,28.79,105.86,102.04,19.78,25.56,0.0
15858,2022-09-25 18:00:00,2,273.7,1.62,31.53,97.27,100.14,19.08,25.43,0.0
15859,2022-09-25 19:00:00,3,337.12,0.13,52.09,58.65,125.89,21.55,28.25,0.37
15860,2022-09-25 20:00:00,4,420.57,0.58,77.46,18.06,154.5,26.7,33.55,0.87
15861,2022-09-25 21:00:00,4,433.92,3.8,89.11,2.86,156.4,29.48,36.37,0.93
15862,2022-09-25 22:00:00,4,353.81,1.3,79.51,10.01,121.12,26.6,33.56,0.68
15863,2022-09-25 23:00:00,3,313.76,0.11,65.12,23.25,104.9,24.16,31.04,0.51
15864,2022-09-26 00:00:00,3,310.42,0.03,58.95,29.33,106.81,23.18,29.81,0.41
15865,2022-09-26 01:00:00,3,333.79,0.06,61.69,26.82,125.89,23.8,30.1,0.32
15866,2022-09-26 02:00:00,3,337.12,0.05,56.21,28.61,123.98,24.26,30.32,0.19
15867,2022-09-26 03:00:00,3,320.43,0.02,50.04,33.97,113.49,24.08,30.03,0.08
15868,2022-09-26 04:00:00,3,317.1,0.03,50.72,33.97,112.53,24.51,30.51,0.04
15869,2022-09-26 05:00:00,3,313.76,0.04,51.41,32.19,111.58,24.81,30.94,0.04
15870,2022-09-26 06:00:00,3,303.75,0.05,50.72,32.9,108.72,24.58,31.02,0.08
15871,2022-09-26 07:00:00,4,313.76,0.37,58.26,22.17,116.35,25.33,32.3,0.3
15872,2022-09-26 08:00:00,4,373.84,12.52,63.06,8.58,162.12,26.94,34.22,0.63
15873,2022-09-26 09:00:00,4,507.35,43.81,62.38,15.02,274.66,28.84,36.42,0.94
15874,2022-09-26 10:00:00,2,283.72,10.51,37.7,70.1,131.61,10.96,14.94,0.4
15875,2022-09-26 11:00:00,2,280.38,10.39,33.24,80.11,122.07,9.74,12.77,0.34
15876,2022-09-26 12:00:00,2,357.15,16.32,44.55,75.1,173.57,12.78,15.94,0.29
15877,2022-09-26 13:00:00,2,370.5,16.32,45.24,79.39,185.01,14.11,17.45,0.08
15878,2022-09-26 14:00:00,2,360.49,14.31,43.18,82.97,177.38,15.25,18.75,0.0
15879,2022-09-26 15:00:00,2,357.15,13.08,43.87,84.4,171.66,16.85,20.57,0.0
15880,2022-09-26 16:00:00,2,373.84,12.52,50.04,81.54,183.11,19.81,24.04,0.0
15881,2022-09-26 17:00:00,3,400.54,11.51,62.38,72.24,202.18,22.5,27.14,0.0
15882,2022-09-26 18:00:00,3,403.88,5.81,76.09,58.65,204.09,22.78,27.37,0.0
15883,2022-09-26 19:00:00,4,480.65,1.42,108.3,20.38,223.16,28.15,32.82,0.16
15884,2022-09-26 20:00:00,4,560.76,14.31,117.9,0.42,236.51,35.82,40.6,0.64
15885,2022-09-26 21:00:00,4,580.79,29.5,106.93,0.01,228.88,39.01,43.82,0.82
15886,2022-09-26 22:00:00,4,540.73,30.85,95.96,0.01,204.09,36.25,41.21,0.76
15887,2022-09-26 23:00:00,4,634.19,41.57,102.82,0.0,247.96,38.33,43.67,0.89
15888,2022-09-27 00:00:00,4,787.73,44.26,113.79,0.0,289.92,42.18,48.62,1.01
15889,2022-09-27 01:00:00,3,320.43,0.05,41.81,55.79,111.58,24.38,34.84,0.15
15890,2022-09-27 02:00:00,3,253.68,0.0,26.39,70.81,76.29,19.42,36.88,0.37
15891,2022-09-27 03:00:00,3,267.03,0.0,32.56,61.51,88.69,18.95,43.66,0.55
15892,2022-09-27 04:00:00,3,300.41,0.01,45.93,47.21,117.3,18.65,44.93,0.62
15893,2022-09-27 05:00:00,3,340.46,0.09,62.38,30.76,148.77,18.01,42.05,0.63
15894,2022-09-27 06:00:00,3,360.49,0.43,75.4,18.78,164.03,17.64,38.22,0.56
15895,2022-09-27 07:00:00,3,370.5,1.15,82.25,11.98,173.57,18.17,36.81,0.55
15896,2022-09-27 08:00:00,3,447.27,5.92,87.05,8.14,230.79,20.42,41.21,0.75
15897,2022-09-27 09:00:00,3,527.38,18.78,78.14,19.13,282.29,22.05,46.12,0.94
15898,2022-09-27 10:00:00,3,417.23,16.32,48.67,44.7,192.64,17.6,39.05,0.78
15899,2022-09-27 11:00:00,2,343.8,13.08,33.93,60.08,139.24,15.1,32.12,0.57
15900,2022-09-27 12:00:00,2,320.43,11.51,28.1,70.1,122.07,14.17,26.61,0.29
15901,2022-09-27 13:00:00,2,300.41,9.05,24.68,78.68,106.81,13.33,22.25,0.03
15902,2022-09-27 14:00:00,2,293.73,7.71,24.68,80.82,103.95,12.47,19.4,0.0
15903,2022-09-27 15:00:00,2,300.41,7.26,27.76,77.25,110.63,11.87,17.85,0.0
15904,2022-09-27 16:00:00,2,323.77,7.93,32.9,67.23,129.7,11.21,16.88,0.0
15905,2022-09-27 17:00:00,2,343.8,9.05,41.47,53.64,148.77,11.36,17.36,0.0
15906,2022-09-27 18:00:00,2,337.12,5.53,52.09,40.41,141.14,11.53,17.99,0.0
15907,2022-09-27 19:00:00,2,313.76,0.49,60.32,27.89,120.16,11.04,18.2,0.01
15908,2022-09-27 20:00:00,2,310.42,0.51,61.01,18.24,123.98,10.92,18.93,0.1
15909,2022-09-27 21:00:00,2,320.43,1.66,62.38,9.39,133.51,11.66,20.11,0.14
15910,2022-09-27 22:00:00,2,317.1,2.37,61.01,6.26,133.51,13.09,21.51,0.04
15911,2022-09-27 23:00:00,2,333.79,4.08,63.75,3.4,143.05,15.41,23.74,0.0
15912,2022-09-28 00:00:00,2,370.5,10.28,67.17,0.49,167.85,18.16,26.6,0.0
15913,2022-09-28 01:00:00,3,440.6,19.45,75.4,0.03,209.81,22.35,30.96,0.0
15914,2022-09-28 02:00:00,4,514.03,26.82,87.74,0.01,251.77,27.4,36.38,0.0
15915,2022-09-28 03:00:00,4,567.44,33.08,97.33,0.0,282.29,32.09,41.54,0.0
15916,2022-09-28 04:00:00,4,674.25,50.51,106.93,0.0,339.51,39.16,49.11,0.0
15917,2022-09-28 05:00:00,4,821.11,78.68,115.16,0.0,411.99,48.97,59.44,0.0
15918,2022-09-28 06:00:00,5,894.55,99.24,112.41,0.0,434.88,56.28,67.25,0.0
15919,2022-09-28 07:00:00,5,921.25,107.29,104.19,0.0,419.62,58.44,69.65,0.0
15920,2022-09-28 08:00:00,5,947.95,114.44,100.08,0.55,427.25,57.65,68.97,0.0
15921,2022-09-28 09:00:00,5,974.66,121.59,90.48,4.16,419.62,53.8,64.96,0.0
15922,2022-09-28 10:00:00,4,507.35,29.95,73.34,26.82,211.72,27.53,38.18,0.0
15923,2022-09-28 11:00:00,2,403.88,14.98,56.21,39.34,158.31,18.98,28.59,0.03
15924,2022-09-28 12:00:00,2,357.15,9.95,47.98,45.42,139.24,13.74,21.78,0.29
15925,2022-09-28 13:00:00,2,297.07,5.92,35.64,57.22,106.81,8.89,15.01,0.49
15926,2022-09-28 14:00:00,1,267.03,4.81,27.76,64.37,85.83,6.98,12.63,0.52
15927,2022-09-28 15:00:00,1,263.69,4.81,26.39,65.09,84.88,6.62,12.33,0.51
15928,2022-09-28 16:00:00,1,263.69,4.69,27.08,63.66,87.74,6.19,11.36,0.48
15929,2022-09-28 17:00:00,1,253.68,3.16,26.05,61.51,77.25,5.38,10.03,0.46
15930,2022-09-28 18:00:00,1,236.99,1.19,24.68,60.08,66.76,4.69,9.11,0.45
15931,2022-09-28 19:00:00,2,310.42,0.42,48.67,32.54,122.07,6.51,10.94,0.66
15932,2022-09-28 20:00:00,3,433.92,6.82,70.6,3.53,204.09,9.66,14.31,0.97
15933,2022-09-28 21:00:00,3,507.35,22.8,68.55,0.06,244.14,11.58,16.7,1.16
15934,2022-09-28 22:00:00,3,554.08,36.66,65.12,0.0,263.21,12.77,18.68,1.23
15935,2022-09-28 23:00:00,3,620.84,52.3,65.8,0.0,293.73,14.46,20.95,1.17
15936,2022-09-29 00:00:00,3,714.3,68.84,72.66,0.0,335.69,18.91,25.76,0.63
15937,2022-09-29 01:00:00,4,761.03,68.84,83.63,0.0,366.21,24.48,31.76,0.02
15938,2022-09-29 02:00:00,4,767.71,65.27,89.11,0.0,389.1,27.49,35.23,0.0
15939,2022-09-29 03:00:00,4,734.33,63.48,90.48,0.0,381.47,28.96,37.54,0.0
15940,2022-09-29 04:00:00,4,720.98,65.27,91.85,0.0,381.47,30.79,41.21,0.0
15941,2022-09-29 05:00:00,4,761.03,76.0,91.85,0.0,408.17,32.98,45.21,0.0
15942,2022-09-29 06:00:00,4,814.44,88.51,91.85,0.0,442.5,34.52,47.85,0.0
15943,2022-09-29 07:00:00,4,841.14,96.56,93.22,0.0,461.58,36.88,51.26,0.0
15944,2022-09-29 08:00:00,5,921.25,113.55,95.96,0.39,518.8,43.18,59.72,0.0
15945,2022-09-29 09:00:00,5,1081.47,143.05,101.45,2.75,625.61,53.97,73.07,0.0
15946,2022-09-29 10:00:00,5,1201.63,159.14,102.82,6.35,701.9,63.79,84.99,0.0
15947,2022-09-29 11:00:00,5,1241.68,148.42,101.45,10.55,724.79,69.36,93.36,0.0
15948,2022-09-29 12:00:00,5,1174.93,121.59,89.11,14.84,663.76,66.18,93.56,0.0
15949,2022-09-29 13:00:00,5,781.06,74.21,66.49,20.74,400.54,50.12,76.16,0.0
15950,2022-09-29 14:00:00,4,574.11,46.49,55.52,25.03,274.66,37.61,61.47,0.0
15951,2022-09-29 15:00:00,4,514.03,35.76,54.15,26.11,242.23,30.06,52.78,0.0
15952,2022-09-29 16:00:00,4,500.68,31.29,58.26,21.99,247.96,26.32,49.25,0.0
15953,2022-09-29 17:00:00,4,520.71,29.06,65.8,12.34,270.84,25.35,49.99,0.0
15954,2022-09-29 18:00:00,3,520.71,24.81,71.29,3.71,270.84,24.23,49.65,0.0
15955,2022-09-29 19:00:00,4,554.08,35.76,68.55,0.16,274.66,24.53,50.22,0.1
15956,2022-09-29 20:00:00,4,627.52,56.77,65.12,0.0,301.36,26.72,51.64,0.33
15957,2022-09-29 21:00:00,4,687.6,71.53,64.43,0.0,320.43,28.96,52.51,0.42
15958,2022-09-29 22:00:00,4,687.6,74.21,65.12,0.0,312.81,29.52,51.87,0.35
15959,2022-09-29 23:00:00,4,660.9,72.42,65.8,0.0,305.18,28.8,50.34,0.18
15960,2022-09-30 00:00:00,4,667.57,75.1,67.17,0.0,320.43,28.79,50.07,0.01
15961,2022-09-30 01:00:00,4,714.3,84.04,71.29,0.0,358.58,31.1,52.46,0.0
15962,2022-09-30 02:00:00,4,761.03,92.98,75.4,0.0,392.91,33.53,54.98,0.0
15963,2022-09-30 03:00:00,4,787.73,98.35,77.46,0.0,411.99,34.56,56.26,0.0
15964,2022-09-30 04:00:00,4,821.11,103.71,78.83,0.0,434.88,34.9,57.1,0.0
15965,2022-09-30 05:00:00,4,881.2,114.44,80.88,0.0,473.02,36.64,59.25,0.0
15966,2022-09-30 06:00:00,5,947.95,128.75,81.57,0.0,511.17,39.65,62.06,0.0
15967,2022-09-30 07:00:00,5,988.01,139.47,80.2,0.0,518.8,39.27,59.12,0.0
15968,2022-09-30 08:00:00,5,1041.41,153.78,79.51,0.12,541.69,38.97,55.24,0.0
15969,2022-09-30 09:00:00,5,1094.82,162.72,76.77,0.93,541.69,39.73,53.96,0.0
15970,2022-09-30 10:00:00,4,947.95,118.02,76.09,2.64,442.5,39.25,53.25,0.0
15971,2022-09-30 11:00:00,4,854.49,106.39,74.03,3.62,427.25,43.88,59.63,0.0
15972,2022-09-30 12:00:00,4,821.11,101.03,69.23,4.02,423.43,45.02,62.08,0.0
15973,2022-09-30 13:00:00,4,660.9,66.16,63.06,6.71,324.25,38.19,53.76,0.0
15974,2022-09-30 14:00:00,4,547.41,43.81,56.21,10.46,255.58,31.89,45.84,0.0
15975,2022-09-30 15:00:00,4,500.68,37.1,52.78,13.41,236.51,26.15,39.01,0.0
15976,2022-09-30 16:00:00,3,520.71,38.0,50.72,11.44,247.96,22.12,34.61,0.0
15977,2022-09-30 17:00:00,3,547.41,41.13,51.41,5.81,267.03,19.72,31.8,0.0
15978,2022-09-30 18:00:00,3,560.76,41.13,54.84,1.7,274.66,17.67,28.47,0.21
15979,2022-09-30 19:00:00,3,654.22,58.11,54.84,0.05,267.03,22.24,31.99,0.82
15980,2022-09-30 20:00:00,4,807.76,86.72,54.15,0.0,263.21,33.46,42.83,1.42
15981,2022-09-30 21:00:00,4,921.25,107.29,56.21,0.0,274.66,43.64,53.13,1.82
15982,2022-09-30 22:00:00,5,1001.36,123.38,56.89,0.0,297.55,51.14,60.97,2.06
15983,2022-09-30 23:00:00,5,1054.76,135.9,56.21,0.0,312.81,51.68,61.67,1.93
15984,2022-10-01 00:00:00,4,1081.47,143.05,56.21,0.0,366.21,46.04,56.31,1.63
15985,2022-10-01 01:00:00,4,1108.17,146.63,58.95,0.0,381.47,43.48,54.08,1.47
15986,2022-10-01 02:00:00,4,1134.87,148.42,58.26,0.0,301.36,43.91,54.7,1.44
15987,2022-10-01 03:00:00,4,1134.87,148.42,57.58,0.0,251.77,43.21,54.27,1.46
15988,2022-10-01 04:00:00,4,1068.12,135.9,56.21,0.0,234.6,39.4,50.89,1.41
15989,2022-10-01 05:00:00,4,947.95,113.55,55.52,0.0,223.16,33.73,45.54,1.16
15990,2022-10-01 06:00:00,4,834.47,92.98,56.21,0.0,251.77,29.04,41.23,1.11
15991,2022-10-01 07:00:00,4,794.41,87.62,58.95,0.0,305.18,28.6,41.55,1.16
15992,2022-10-01 08:00:00,4,821.11,94.77,63.75,0.84,312.81,31.73,45.53,1.41
15993,2022-10-01 09:00:00,4,827.79,102.82,63.06,6.79,335.69,31.75,46.47,1.55
15994,2022-10-01 10:00:00,3,527.38,57.22,43.53,19.13,230.79,17.26,30.77,0.89
15995,2022-10-01 11:00:00,3,467.3,49.17,37.7,24.32,219.35,15.21,28.11,0.63
15996,2022-10-01 12:00:00,3,500.68,54.09,38.39,25.39,263.21,16.76,29.19,0.48
15997,2022-10-01 13:00:00,3,423.91,36.66,33.59,34.33,205.99,13.34,23.31,0.29
15998,2022-10-01 14:00:00,2,387.19,28.16,30.16,38.98,175.48,11.59,20.09,0.2
15999,2022-10-01 15:00:00,2,390.53,26.15,30.85,39.34,175.48,11.01,18.43,0.2
16000,2022-10-01 16:00:00,3,433.92,30.4,36.67,33.26,211.72,12.24,19.24,0.25
16001,2022-10-01 17:00:00,3,494.0,38.0,46.61,22.17,267.03,14.79,22.06,0.31
16002,2022-10-01 18:00:00,3,554.08,42.47,58.95,8.49,308.99,16.9,24.31,0.46
16003,2022-10-01 19:00:00,4,654.22,55.88,68.55,0.24,373.84,20.57,28.21,0.74
16004,2022-10-01 20:00:00,4,801.09,80.47,74.03,0.0,469.21,26.09,34.13,1.14
16005,2022-10-01 21:00:00,5,894.55,95.67,82.25,0.0,518.8,30.03,38.47,1.44
16006,2022-10-01 22:00:00,5,921.25,97.45,89.11,0.0,503.54,31.39,40.21,1.52
16007,2022-10-01 23:00:00,4,907.9,97.45,91.85,0.0,484.47,30.85,39.91,1.55
16008,2022-10-02 00:00:00,4,894.55,94.77,89.11,0.0,446.32,28.25,37.48,1.55
16009,2022-10-02 01:00:00,4,841.14,85.83,85.68,0.0,389.1,25.07,34.56,1.46
16010,2022-10-02 02:00:00,4,794.41,79.57,87.05,0.0,350.95,23.87,33.7,1.38
16011,2022-10-02 03:00:00,3,761.03,76.0,87.05,0.0,328.06,23.13,33.43,1.31
16012,2022-10-02 04:00:00,3,727.65,75.1,85.68,0.0,312.81,22.2,33.08,1.27
16013,2022-10-02 05:00:00,3,647.54,65.27,83.63,0.0,270.84,19.63,30.99,1.11
16014,2022-10-02 06:00:00,3,520.71,47.83,76.77,0.0,211.72,15.67,26.73,0.85
16015,2022-10-02 07:00:00,2,403.88,29.5,67.17,0.04,167.85,11.93,20.28,0.68
16016,2022-10-02 08:00:00,2,373.84,25.7,59.63,3.76,165.94,10.73,16.7,0.66
16017,2022-10-02 09:00:00,3,407.22,37.1,52.78,16.99,200.27,11.81,16.7,0.71
16018,2022-10-02 10:00:00,3,447.27,48.73,53.47,25.39,242.23,13.79,18.36,0.71
16019,2022-10-02 11:00:00,3,554.08,68.84,58.26,25.39,308.99,18.85,23.89,0.7
16020,2022-10-02 12:00:00,4,680.92,86.72,64.43,24.68,373.84,24.95,30.86,0.55
16021,2022-10-02 13:00:00,3,540.73,51.41,55.52,37.19,267.03,17.73,22.36,0.31
16022,2022-10-02 14:00:00,3,453.95,36.21,47.98,44.35,213.62,14.75,19.01,0.22
16023,2022-10-02 15:00:00,2,400.54,26.6,41.47,47.92,171.66,13.98,18.84,0.11
16024,2022-10-02 16:00:00,2,357.15,19.0,37.36,49.35,141.14,13.46,20.13,0.14
16025,2022-10-02 17:00:00,2,347.14,15.42,41.47,42.92,141.14,13.19,21.54,0.27
16026,2022-10-02 18:00:00,2,347.14,9.39,54.84,27.89,148.77,13.19,22.19,0.4
16027,2022-10-02 19:00:00,2,343.8,2.01,66.49,10.55,148.77,13.26,22.38,0.51
16028,2022-10-02 20:00:00,2,350.48,4.3,67.86,3.62,162.12,14.01,23.13,0.56
16029,2022-10-02 21:00:00,2,383.85,13.19,69.92,0.21,192.64,15.56,24.73,0.64
16030,2022-10-02 22:00:00,3,400.54,19.0,71.29,0.06,205.99,16.44,25.35,0.63
16031,2022-10-02 23:00:00,3,397.21,19.45,69.92,0.06,200.27,16.25,24.53,0.51
16032,2022-10-03 00:00:00,2,390.53,17.88,67.86,0.08,192.64,15.26,22.64,0.43
16033,2022-10-03 01:00:00,3,403.88,19.45,68.55,0.06,200.27,14.85,21.38,0.41
16034,2022-10-03 02:00:00,3,413.89,21.46,69.23,0.05,207.9,14.43,20.09,0.43
16035,2022-10-03 03:00:00,3,410.56,21.23,69.92,0.07,207.9,13.36,18.13,0.47
16036,2022-10-03 04:00:00,2,413.89,24.14,65.12,0.03,190.73,13.69,17.76,0.52
16037,2022-10-03 05:00:00,2,400.54,23.69,58.26,0.06,150.68,13.85,17.34,0.51
16038,2022-10-03 06:00:00,2,363.83,18.33,53.47,0.2,113.49,12.83,15.9,0.5
16039,2022-10-03 07:00:00,2,340.46,14.98,51.41,0.36,98.23,13.48,16.37,0.59
16040,2022-10-03 08:00:00,2,397.21,26.15,52.78,1.86,123.98,18.22,21.32,0.83
16041,2022-10-03 09:00:00,4,554.08,55.88,54.84,8.94,192.64,27.73,31.55,1.22
16042,2022-10-03 10:00:00,4,854.49,99.24,87.74,16.09,488.28,29.24,36.03,1.12
16043,2022-10-03 11:00:00,5,947.95,112.65,87.74,15.91,549.32,32.77,40.95,1.14
16044,2022-10-03 12:00:00,5,1041.41,121.59,89.11,14.31,610.35,36.62,45.7,1.08
16045,2022-10-03 13:00:00,4,754.36,73.31,80.88,18.95,419.62,24.56,33.18,0.82
16046,2022-10-03 14:00:00,3,620.84,48.73,77.46,21.82,339.51,18.88,27.76,0.7
16047,2022-10-03 15:00:00,3,587.46,39.79,80.2,19.49,316.62,17.13,26.68,0.67
16048,2022-10-03 16:00:00,3,600.81,33.08,94.59,8.31,328.06,17.15,26.85,0.74
16049,2022-10-03 17:00:00,4,654.22,38.89,104.19,2.59,362.4,19.37,28.69,0.48
16050,2022-10-03 18:00:00,4,680.92,44.7,105.56,0.35,370.03,22.1,31.12,0.01
16051,2022-10-03 19:00:00,4,767.71,65.27,106.93,0.01,392.91,28.44,36.76,0.0
16052,2022-10-03 20:00:00,4,947.95,98.35,115.16,0.0,446.32,39.92,47.49,0.0
16053,2022-10-03 21:00:00,4,1041.41,110.86,119.27,0.0,446.32,48.36,55.84,0.0
16054,2022-10-03 22:00:00,5,1028.06,109.97,116.53,0.0,408.17,52.38,60.33,0.0
16055,2022-10-03 23:00:00,5,1014.71,108.18,111.04,0.0,385.28,52.17,60.87,0.0
16056,2022-10-04 00:00:00,4,947.95,101.03,102.82,0.0,362.4,46.38,56.08,0.0
16057,2022-10-04 01:00:00,4,734.33,67.95,85.68,0.0,282.29,34.15,45.56,0.0
16058,2022-10-04 02:00:00,3,534.06,39.34,70.6,0.0,205.99,24.14,36.83,0.0
16059,2022-10-04 03:00:00,2,413.89,24.81,61.69,0.02,165.94,17.84,30.27,0.0
16060,2022-10-04 04:00:00,2,417.23,29.95,60.32,0.01,169.75,18.4,32.43,0.0
16061,2022-10-04 05:00:00,3,473.98,42.47,66.49,0.0,190.73,22.24,39.47,0.01
16062,2022-10-04 06:00:00,3,507.35,47.39,71.97,0.0,200.27,24.06,43.39,0.05
16063,2022-10-04 07:00:00,4,567.44,59.9,76.09,0.0,234.6,28.63,48.77,0.04
16064,2022-10-04 08:00:00,4,747.68,93.88,82.94,0.44,324.25,39.0,58.44,0.0
16065,2022-10-04 09:00:00,5,1014.71,146.63,89.11,3.71,461.58,54.09,72.07,0.0
16066,2022-10-04 10:00:00,3,500.68,37.1,65.8,26.82,228.88,23.22,32.49,0.0
16067,2022-10-04 11:00:00,2,447.27,26.15,58.95,36.84,196.46,19.43,26.42,0.0
16068,2022-10-04 12:00:00,3,460.62,25.93,60.32,37.55,209.81,19.49,25.26,0.0
16069,2022-10-04 13:00:00,2,413.89,17.88,54.15,45.06,185.01,16.36,20.63,0.0
16070,2022-10-04 14:00:00,2,390.53,13.63,50.04,50.78,169.75,14.7,18.06,0.0
16071,2022-10-04 15:00:00,2,377.18,11.51,50.04,52.21,160.22,14.08,17.01,0.0
16072,2022-10-04 16:00:00,2,383.85,9.05,54.84,47.21,160.22,14.1,16.74,0.0
16073,2022-10-04 17:00:00,2,390.53,5.09,64.43,37.55,160.22,14.27,16.7,0.0
16074,2022-10-04 18:00:00,2,367.16,0.92,67.17,33.26,139.24,13.09,15.23,0.0
16075,2022-10-04 19:00:00,2,337.12,0.07,61.69,34.33,119.21,12.67,14.81,0.0
16076,2022-10-04 20:00:00,2,347.14,0.16,63.75,28.61,131.61,13.79,16.17,0.0
16077,2022-10-04 21:00:00,2,400.54,0.95,76.77,15.2,175.48,16.05,18.76,0.0
16078,2022-10-04 22:00:00,2,433.92,3.1,83.63,5.23,198.36,17.58,21.15,0.0
16079,2022-10-04 23:00:00,2,403.88,2.88,78.14,5.32,179.29,16.35,20.52,0.0
16080,2022-10-05 00:00:00,2,333.79,0.82,61.69,14.13,135.42,12.7,16.7,0.0
16081,2022-10-05 01:00:00,2,263.69,0.08,43.18,31.83,92.51,9.48,13.04,0.0
16082,2022-10-05 02:00:00,1,236.99,0.01,33.93,45.42,72.48,8.15,11.56,0.0
16083,2022-10-05 03:00:00,1,230.31,0.01,29.13,53.64,63.9,7.33,10.62,0.0
16084,2022-10-05 04:00:00,1,240.33,0.01,30.85,52.21,71.53,7.22,10.27,0.0
16085,2022-10-05 05:00:00,2,280.38,0.06,41.47,39.34,95.37,8.63,11.55,0.0
16086,2022-10-05 06:00:00,2,333.79,0.62,58.26,20.21,131.61,11.04,13.91,0.0
16087,2022-10-05 07:00:00,2,390.53,3.49,70.6,5.5,164.03,15.15,18.14,0.0
16088,2022-10-05 08:00:00,3,440.6,12.63,67.86,1.68,185.01,20.65,24.04,0.0
16089,2022-10-05 09:00:00,4,500.68,27.27,56.21,7.06,198.36,25.84,30.1,0.0
16090,2022-10-05 10:00:00,4,473.98,29.5,53.47,11.98,192.64,26.7,31.32,0.0
16091,2022-10-05 11:00:00,4,453.95,28.39,56.89,11.98,188.83,26.29,31.59,0.0
16092,2022-10-05 12:00:00,4,447.27,25.03,61.69,7.6,186.92,25.22,31.62,0.0
16093,2022-10-05 13:00:00,3,420.57,18.33,63.75,7.51,175.48,21.69,27.96,0.0
16094,2022-10-05 14:00:00,2,377.18,14.75,54.84,15.91,148.77,18.05,23.61,0.0
16095,2022-10-05 15:00:00,2,323.77,10.28,45.93,25.03,117.3,15.07,20.25,0.0
16096,2022-10-05 16:00:00,2,300.41,7.15,41.47,30.04,105.86,12.83,17.64,0.0
16097,2022-10-05 17:00:00,2,303.75,5.53,45.93,25.39,112.53,12.23,16.6,0.0
16098,2022-10-05 18:00:00,2,303.75,2.71,54.84,16.45,115.39,12.07,15.7,0.0
16099,2022-10-05 19:00:00,2,290.39,0.72,54.84,17.34,105.86,11.93,14.96,0.0
16100,2022-10-05 20:00:00,2,287.06,0.33,53.47,23.25,103.0,12.47,15.19,0.0
16101,2022-10-05 21:00:00,2,297.07,0.28,56.21,24.32,108.72,13.63,16.31,0.0
16102,2022-10-05 22:00:00,2,330.45,0.88,65.8,14.48,95.37,18.64,21.48,0.0
16103,2022-10-05 23:00:00,3,347.14,1.3,69.92,10.82,76.29,22.66,25.26,0.0
