Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1669489200,1,240.33,0.16,8.65,26.11,7.15,6.46,6.62,0.34,Temirtau
1669492800,1,236.99,0.15,8.4,25.75,7.33,5.94,6.11,0.35,Temirtau
1669496400,1,236.99,0.16,8.4,25.39,7.75,5.82,5.98,0.36,Temirtau
1669500000,1,236.99,0.17,8.31,25.39,7.99,5.94,6.12,0.36,Temirtau
1669503600,1,236.99,0.17,8.14,26.11,7.87,5.77,5.92,0.36,Temirtau
1669507200,1,236.99,0.2,8.14,26.46,7.99,5.91,6.06,0.36,Temirtau
1669510800,1,243.66,0.35,9.08,26.11,9.3,7.67,7.87,0.4,Temirtau
1669514400,1,250.34,0.44,10.45,25.39,10.13,9.02,9.26,0.45,Temirtau
1669518000,1,247.0,0.36,9.77,26.46,9.78,7.99,8.23,0.44,Temirtau
1669521600,1,243.66,0.91,7.63,28.97,9.66,6.45,6.69,0.41,Temirtau
1669525200,1,236.99,2.68,4.88,32.54,10.25,5.7,5.97,0.37,Temirtau
1669528800,1,233.65,3.41,3.73,35.41,11.44,4.98,5.26,0.31,Temirtau
1669532400,1,233.65,3.74,3.6,40.77,13.95,4.32,4.63,0.22,Temirtau
1669536000,1,230.31,3.49,3.81,45.42,13.83,4.0,4.32,0.16,Temirtau
1669539600,1,226.97,2.79,4.28,47.92,12.16,3.66,3.96,0.14,Temirtau
1669543200,1,226.97,1.76,5.23,49.35,10.61,3.37,3.63,0.13,Temirtau
1669546800,1,226.97,0.45,6.85,50.07,9.54,3.31,3.56,0.14,Temirtau
1669550400,1,226.97,0.04,7.28,50.78,8.7,3.43,3.68,0.17,Temirtau
1669554000,1,223.64,0.04,6.94,51.5,8.11,3.7,3.97,0.18,Temirtau
1669557600,1,223.64,0.03,6.51,52.21,7.75,3.79,4.06,0.18,Temirtau
1669561200,1,220.3,0.03,5.91,52.93,7.21,3.52,3.78,0.18,Temirtau
1669564800,1,220.3,0.03,5.36,53.64,6.56,3.21,3.46,0.17,Temirtau
1669568400,1,220.3,0.02,4.84,53.64,5.78,2.78,3.0,0.17,Temirtau
1669572000,1,216.96,0.02,4.11,53.64,4.83,2.04,2.21,0.15,Temirtau
1669575600,1,216.96,0.02,4.2,52.93,5.54,1.93,2.08,0.14,Temirtau
1669579200,1,216.96,0.02,4.24,52.21,5.96,1.94,2.1,0.14,Temirtau
1669582800,1,216.96,0.02,4.28,51.5,6.02,1.93,2.09,0.14,Temirtau
1669586400,1,216.96,0.02,4.33,52.21,6.14,1.88,2.05,0.15,Temirtau
1669590000,1,216.96,0.02,4.37,53.64,6.44,1.8,1.97,0.15,Temirtau
1669593600,1,216.96,0.02,4.5,55.79,7.03,1.84,2.04,0.15,Temirtau
1669597200,1,220.3,0.03,5.18,57.22,8.23,2.61,2.87,0.17,Temirtau
1669600800,1,223.64,0.03,6.0,58.65,9.54,3.18,3.52,0.19,Temirtau
1669604400,1,226.97,0.03,6.51,60.08,10.37,3.24,3.62,0.2,Temirtau
1669608000,1,226.97,0.27,6.25,62.23,11.09,3.07,3.46,0.19,Temirtau
1669611600,1,223.64,1.08,4.71,65.8,10.73,2.52,2.88,0.17,Temirtau
1669615200,1,220.3,1.47,3.68,68.66,10.25,2.0,2.32,0.15,Temirtau
1669618800,1,220.3,1.63,3.26,70.81,10.37,1.76,2.05,0.13,Temirtau
1669622400,1,216.96,1.48,3.08,72.96,9.89,1.64,1.91,0.12,Temirtau
1669626000,1,213.62,1.12,3.13,74.39,9.3,1.45,1.7,0.11,Temirtau
1669629600,1,213.62,0.64,3.34,73.67,8.34,1.32,1.55,0.11,Temirtau
1669633200,1,213.62,0.14,3.9,72.96,7.87,1.31,1.53,0.12,Temirtau
1669636800,1,213.62,0.01,4.07,72.24,7.51,1.4,1.62,0.12,Temirtau
1669640400,1,213.62,0.01,3.86,71.53,7.09,1.59,1.82,0.12,Temirtau
1669644000,1,211.95,0.01,3.73,71.53,7.03,1.73,1.96,0.12,Temirtau
1669647600,1,211.95,0.01,3.47,71.53,6.74,1.68,1.91,0.12,Temirtau
1669651200,1,211.95,0.01,3.26,72.24,6.44,1.65,1.87,0.12,Temirtau
1669654800,1,210.29,0.01,3.0,72.96,5.9,1.42,1.62,0.12,Temirtau
1669658400,1,208.62,0.0,2.53,73.67,5.07,0.92,1.08,0.11,Temirtau
1669662000,1,208.62,0.0,2.42,74.39,4.95,0.81,0.95,0.11,Temirtau
1669665600,1,208.62,0.0,2.4,74.39,4.95,0.82,0.96,0.12,Temirtau
1669669200,1,208.62,0.0,2.44,73.67,5.07,0.86,1.0,0.12,Temirtau
1669672800,1,208.62,0.01,2.55,72.96,5.3,0.92,1.07,0.13,Temirtau
1669676400,1,210.29,0.01,2.74,72.24,5.66,1.0,1.17,0.14,Temirtau
1669680000,1,211.95,0.01,3.13,71.53,6.26,1.23,1.42,0.16,Temirtau
1669683600,1,216.96,0.01,4.07,70.81,7.63,2.14,2.39,0.18,Temirtau
1669687200,1,220.3,0.02,5.23,69.38,8.94,2.92,3.25,0.22,Temirtau
1669690800,1,226.97,0.02,5.91,68.66,9.66,3.26,3.64,0.23,Temirtau
1669694400,1,226.97,0.25,5.91,67.95,10.13,3.32,3.73,0.24,Temirtau
1669698000,1,226.97,1.16,4.84,68.66,10.49,3.08,3.49,0.24,Temirtau
1669701600,1,226.97,1.76,3.98,69.38,10.73,2.84,3.24,0.23,Temirtau
1669705200,1,226.97,1.96,4.11,69.38,11.44,2.91,3.32,0.23,Temirtau
1669708800,1,226.97,1.96,4.37,69.38,11.68,3.1,3.53,0.23,Temirtau
1669712400,1,226.97,1.54,4.88,68.66,11.44,3.13,3.58,0.23,Temirtau
1669716000,1,226.97,0.72,6.0,67.23,10.73,3.22,3.65,0.24,Temirtau
1669719600,1,230.31,0.11,6.94,65.8,10.13,3.46,3.89,0.27,Temirtau
1669723200,1,230.31,0.01,7.45,64.37,10.01,3.86,4.31,0.3,Temirtau
1669726800,1,230.31,0.01,7.45,64.37,9.89,4.4,4.89,0.32,Temirtau
1669730400,1,230.31,0.01,7.28,64.37,9.89,4.76,5.28,0.32,Temirtau
1669734000,1,226.97,0.01,6.94,63.66,9.42,4.69,5.23,0.33,Temirtau
1669737600,1,226.97,0.01,6.6,62.94,9.06,4.54,5.09,0.33,Temirtau
1669741200,1,223.64,0.01,6.08,62.23,8.23,4.07,4.59,0.34,Temirtau
1669744800,1,223.64,0.01,5.18,62.23,6.91,3.03,3.47,0.33,Temirtau
1669748400,1,223.64,0.01,4.88,62.23,6.62,2.58,2.96,0.33,Temirtau
1669752000,1,223.64,0.0,4.67,62.23,6.44,2.51,2.89,0.34,Temirtau
1669755600,1,223.64,0.0,4.5,62.23,6.44,2.49,2.87,0.36,Temirtau
1669759200,1,223.64,0.0,4.5,62.23,6.62,2.51,2.91,0.38,Temirtau
1669762800,1,223.64,0.01,4.58,62.94,6.97,2.56,2.99,0.42,Temirtau
1669766400,1,223.64,0.01,4.88,62.94,7.63,2.77,3.25,0.47,Temirtau
1669770000,1,226.97,0.01,6.08,62.94,9.54,3.93,4.53,0.56,Temirtau
1669773600,1,233.65,0.01,7.63,62.23,11.32,5.05,5.8,0.67,Temirtau
1669777200,1,236.99,0.01,8.31,62.94,12.28,5.41,6.24,0.77,Temirtau
1669780800,1,236.99,0.09,8.14,65.09,12.52,5.21,6.08,0.84,Temirtau
1669784400,1,233.65,0.54,7.28,67.95,12.4,4.67,5.51,0.9,Temirtau
1669788000,1,230.31,1.06,6.51,70.1,12.64,4.06,4.86,0.94,Temirtau
1669791600,1,233.65,1.48,6.6,72.24,14.19,3.75,4.51,0.94,Temirtau
1669795200,1,233.65,1.47,6.85,73.67,14.66,3.65,4.38,0.91,Temirtau
1669798800,1,230.31,1.03,7.28,73.67,14.42,3.45,4.14,0.88,Temirtau
1669802400,1,226.97,0.44,7.37,73.67,12.87,3.26,3.94,0.89,Temirtau
1669806000,1,226.97,0.08,7.54,72.96,11.56,3.25,3.94,0.94,Temirtau
1669809600,1,230.31,0.0,7.45,72.24,10.85,3.4,4.14,1.01,Temirtau
1669813200,1,226.97,0.0,6.77,72.24,9.66,3.69,4.51,1.06,Temirtau
1669816800,1,223.64,0.0,6.51,72.24,9.54,3.95,4.89,1.11,Temirtau
1669820400,1,223.64,0.0,6.25,71.53,9.54,3.98,5.03,1.14,Temirtau
1669824000,1,220.3,0.0,5.83,71.53,9.18,3.93,5.09,1.14,Temirtau
1669827600,1,216.96,0.0,5.01,71.53,7.57,3.66,4.9,1.17,Temirtau
1669831200,1,216.96,0.0,4.16,72.24,5.9,3.27,4.59,1.23,Temirtau
1669834800,1,216.96,0.0,3.77,72.24,5.36,3.28,4.74,1.31,Temirtau
1669838400,1,216.96,0.0,3.56,72.96,5.25,3.41,5.06,1.38,Temirtau
1669842000,1,216.96,0.0,3.43,72.96,5.19,3.56,5.52,1.47,Temirtau
1669845600,1,216.96,0.0,3.47,72.96,5.36,3.72,5.98,1.6,Temirtau
1669849200,1,216.96,0.0,3.51,73.67,5.6,3.7,6.11,1.65,Temirtau
1669852800,1,216.96,0.0,3.64,75.1,6.02,3.68,6.12,1.68,Temirtau
1669856400,1,220.3,0.0,4.2,75.82,7.09,4.02,6.29,1.74,Temirtau
1669860000,1,220.3,0.0,4.76,76.53,7.99,4.12,6.09,1.88,Temirtau
1669863600,1,223.64,0.0,4.93,75.82,8.34,3.98,5.78,2.09,Temirtau
1669867200,1,223.64,0.03,4.76,75.82,8.46,3.65,5.25,2.15,Temirtau
1669870800,1,223.64,0.19,4.5,75.82,8.46,3.0,4.2,1.93,Temirtau
1669874400,1,223.64,0.49,4.71,75.1,8.58,2.55,3.34,1.5,Temirtau
1669878000,1,226.97,0.88,5.31,72.96,8.82,2.42,2.92,1.06,Temirtau
1669881600,1,230.31,1.12,6.6,71.53,9.78,2.58,2.93,0.74,Temirtau
1669885200,1,230.31,0.95,7.88,69.38,10.61,2.53,2.82,0.51,Temirtau
1669888800,1,223.64,0.45,7.8,69.38,10.61,2.29,2.55,0.39,Temirtau
1669892400,1,220.3,0.07,6.25,70.1,9.66,2.31,2.58,0.39,Temirtau
1669896000,1,220.3,0.01,4.76,69.38,8.58,2.77,3.05,0.43,Temirtau
1669899600,1,223.64,0.01,4.11,66.52,7.99,3.66,3.97,0.45,Temirtau
1669903200,1,226.97,0.01,4.2,62.94,7.99,4.79,5.1,0.44,Temirtau
1669906800,1,226.97,0.01,4.33,60.08,7.75,5.53,5.82,0.37,Temirtau
1669910400,1,226.97,0.01,4.46,59.37,7.27,5.66,5.92,0.28,Temirtau
1669914000,1,220.3,0.01,4.41,61.51,6.38,5.0,5.22,0.2,Temirtau
1669917600,1,216.96,0.01,4.16,64.37,5.25,3.85,4.03,0.12,Temirtau
1669921200,1,213.62,0.01,4.41,66.52,5.01,3.31,3.47,0.07,Temirtau
1669924800,1,213.62,0.01,5.14,65.8,4.89,3.19,3.35,0.04,Temirtau
1669928400,1,213.62,0.01,6.6,62.23,5.13,3.49,3.65,0.02,Temirtau
1669932000,1,216.96,0.01,8.14,56.51,5.6,4.1,4.29,0.0,Temirtau
1669935600,1,216.96,0.02,8.74,54.36,6.2,4.6,4.8,0.0,Temirtau
1669939200,1,216.96,0.02,8.14,54.36,6.79,4.89,5.1,0.0,Temirtau
1669942800,1,220.3,0.03,7.71,55.79,7.99,5.33,5.58,0.02,Temirtau
1669946400,1,223.64,0.03,7.54,57.22,9.18,5.44,5.74,0.05,Temirtau
1669950000,1,223.64,0.03,7.45,57.94,10.25,5.23,5.55,0.07,Temirtau
1669953600,1,226.97,0.27,7.37,58.65,11.32,5.07,5.4,0.08,Temirtau
1669957200,1,226.97,1.42,6.34,60.8,12.04,4.8,5.1,0.07,Temirtau
1669960800,1,226.97,2.4,5.65,61.51,12.87,4.71,4.97,0.05,Temirtau
1669964400,1,226.97,3.05,5.4,62.23,13.35,4.86,5.1,0.04,Temirtau
1669968000,1,226.97,3.19,5.48,61.51,13.11,5.03,5.27,0.03,Temirtau
1669971600,1,226.97,2.74,6.17,60.8,12.52,5.05,5.27,0.03,Temirtau
1669975200,1,226.97,1.84,7.54,60.08,11.92,5.03,5.24,0.04,Temirtau
1669978800,1,226.97,0.42,9.68,57.94,11.44,4.99,5.2,0.06,Temirtau
1669982400,1,230.31,0.03,10.02,58.65,10.97,5.06,5.29,0.07,Temirtau
1669986000,1,230.31,0.02,9.42,59.37,10.49,5.38,5.62,0.07,Temirtau
1669989600,1,230.31,0.02,8.83,60.08,9.89,5.64,5.89,0.07,Temirtau
1669993200,1,226.97,0.02,8.14,60.08,9.06,5.65,5.9,0.07,Temirtau
1669996800,1,226.97,0.02,7.63,60.8,8.34,5.71,5.96,0.06,Temirtau
1670000400,1,226.97,0.02,7.11,61.51,7.57,5.57,5.81,0.06,Temirtau
1670004000,1,226.97,0.01,6.34,62.94,6.44,5.03,5.22,0.04,Temirtau
1670007600,1,223.64,0.01,5.48,64.37,5.13,4.8,4.94,0.03,Temirtau
1670011200,1,223.64,0.01,5.06,65.09,4.65,4.74,4.86,0.02,Temirtau
1670014800,1,223.64,0.01,4.8,65.8,4.59,4.68,4.8,0.02,Temirtau
1670018400,1,223.64,0.01,4.58,65.8,4.59,4.49,4.6,0.02,Temirtau
1670022000,1,223.64,0.01,4.54,65.09,4.95,4.32,4.43,0.02,Temirtau
1670025600,1,223.64,0.01,4.76,62.94,5.66,4.35,4.48,0.02,Temirtau
1670029200,1,223.64,0.01,5.48,60.08,7.09,5.0,5.17,0.04,Temirtau
1670032800,1,226.97,0.02,6.34,57.22,8.23,5.64,5.86,0.06,Temirtau
1670036400,1,230.31,0.02,6.85,55.79,8.7,5.97,6.23,0.07,Temirtau
1670040000,1,233.65,0.09,6.94,55.79,8.82,6.22,6.51,0.08,Temirtau
1670043600,1,233.65,0.52,6.51,56.51,8.82,6.16,6.44,0.07,Temirtau
1670047200,1,233.65,1.06,5.83,58.65,8.58,6.01,6.27,0.06,Temirtau
1670050800,1,230.31,1.38,5.48,60.08,8.7,6.02,6.28,0.04,Temirtau
1670054400,1,230.31,1.34,5.65,61.51,8.82,6.07,6.32,0.03,Temirtau
1670058000,1,230.31,0.98,6.08,61.51,8.7,6.03,6.26,0.03,Temirtau
1670061600,1,226.97,0.47,6.51,62.23,8.58,5.84,6.05,0.02,Temirtau
1670065200,1,223.64,0.09,6.77,61.51,8.11,5.61,5.79,0.03,Temirtau
1670068800,1,223.64,0.01,6.6,61.51,7.87,5.52,5.7,0.04,Temirtau
1670072400,1,223.64,0.01,6.25,61.51,7.51,5.57,5.75,0.04,Temirtau
1670076000,1,220.3,0.01,6.0,60.08,7.39,5.74,5.93,0.05,Temirtau
1670079600,1,220.3,0.01,5.74,58.65,7.09,5.86,6.03,0.05,Temirtau
1670083200,1,220.3,0.01,5.48,57.94,6.79,6.17,6.34,0.05,Temirtau
1670086800,1,220.3,0.01,5.18,58.65,6.38,6.39,6.55,0.04,Temirtau
1670090400,1,220.3,0.01,4.54,59.37,5.54,6.3,6.44,0.03,Temirtau
1670094000,1,220.3,0.01,4.16,60.08,5.36,6.56,6.67,0.03,Temirtau
1670097600,1,220.3,0.01,3.98,60.8,5.42,6.91,7.02,0.03,Temirtau
1670101200,1,220.3,0.01,3.98,60.8,5.54,7.21,7.33,0.03,Temirtau
1670104800,1,220.3,0.01,4.03,60.08,5.78,7.38,7.51,0.03,Temirtau
1670108400,1,223.64,0.01,4.2,58.65,6.14,7.32,7.45,0.03,Temirtau
1670112000,1,223.64,0.01,4.54,57.22,6.79,7.23,7.37,0.03,Temirtau
1670115600,1,226.97,0.02,5.31,55.07,7.99,7.85,8.03,0.04,Temirtau
1670119200,1,230.31,0.03,6.25,52.93,9.42,8.54,8.77,0.06,Temirtau
1670122800,1,233.65,0.03,6.77,52.21,10.61,8.84,9.1,0.07,Temirtau
1670126400,1,233.65,0.1,6.77,53.64,11.8,8.95,9.24,0.06,Temirtau
1670130000,1,233.65,0.57,6.0,56.51,12.4,8.74,9.04,0.04,Temirtau
1670133600,1,233.65,1.24,5.06,59.37,12.99,8.53,8.82,0.01,Temirtau
1670137200,1,233.65,2.01,5.1,59.37,16.21,8.63,8.93,0.0,Temirtau
1670140800,1,236.99,2.71,6.34,55.79,20.98,8.91,9.23,0.0,Temirtau
1670144400,1,240.33,3.58,10.28,47.92,30.28,8.85,9.18,0.0,Temirtau
1670148000,1,247.0,4.14,19.54,36.48,41.48,9.57,9.95,0.01,Temirtau
1670151600,2,257.02,1.84,33.59,21.28,46.73,10.88,11.4,0.12,Temirtau
1670155200,2,267.03,0.8,40.44,13.59,46.73,11.94,12.6,0.23,Temirtau
1670158800,2,267.03,1.01,41.47,11.09,43.87,13.47,14.25,0.3,Temirtau
1670162400,2,260.35,0.91,38.04,11.98,35.76,13.96,14.66,0.3,Temirtau
1670166000,2,250.34,0.53,30.5,16.81,24.8,12.47,12.88,0.28,Temirtau
1670169600,2,243.66,0.33,22.62,21.82,17.4,11.43,11.69,0.27,Temirtau
1670173200,2,240.33,0.25,17.99,23.96,13.71,10.38,10.59,0.28,Temirtau
1670176800,1,233.65,0.17,14.74,25.03,11.32,8.39,8.56,0.29,Temirtau
1670180400,1,233.65,0.23,14.05,23.96,12.52,7.96,8.18,0.32,Temirtau
1670184000,1,240.33,0.27,14.74,21.64,13.71,8.59,8.87,0.36,Temirtau
1670187600,1,250.34,0.33,16.11,19.31,14.31,9.38,9.7,0.38,Temirtau
1670191200,1,263.69,0.39,17.65,17.52,14.07,9.88,10.2,0.38,Temirtau
1670194800,2,277.04,0.55,20.39,14.66,15.26,10.78,11.1,0.4,Temirtau
1670198400,2,290.39,1.06,24.33,10.55,18.6,12.79,13.16,0.44,Temirtau
1670202000,2,317.1,3.27,29.82,5.14,25.99,18.48,19.02,0.57,Temirtau
1670205600,4,357.15,8.61,34.62,1.29,34.81,27.02,27.74,0.78,Temirtau
1670209200,4,393.87,15.65,37.7,0.22,42.92,36.88,38.0,0.97,Temirtau
1670212800,4,440.6,25.48,40.44,1.56,54.84,47.59,48.95,1.12,Temirtau
1670216400,5,473.98,38.89,34.27,9.03,62.94,53.01,54.15,1.19,Temirtau
1670220000,5,487.33,46.94,28.1,13.77,66.76,52.98,53.9,1.11,Temirtau
1670223600,4,460.62,45.15,22.96,17.52,72.48,44.52,45.43,0.81,Temirtau
1670227200,4,473.98,48.28,24.68,16.99,81.06,46.74,47.64,0.74,Temirtau
1670230800,4,507.35,50.96,29.82,14.13,90.6,49.56,50.37,0.7,Temirtau
1670234400,5,527.38,50.96,35.64,9.75,80.11,52.87,53.58,0.72,Temirtau
1670238000,5,580.79,53.2,45.24,2.41,71.53,59.21,59.8,0.86,Temirtau
1670241600,5,667.57,64.37,56.21,0.09,87.74,69.53,70.19,1.11,Temirtau
1670245200,5,741.0,73.31,67.17,0.0,111.58,76.73,77.41,1.31,Temirtau
1670248800,5,754.36,74.21,69.92,0.0,137.33,79.03,79.71,1.44,Temirtau
1670252400,5,720.98,69.74,67.17,0.0,150.68,77.76,78.5,1.5,Temirtau
1670256000,5,634.19,57.22,61.01,0.0,146.87,70.22,71.05,1.42,Temirtau
1670259600,5,540.73,40.68,53.47,0.0,123.98,57.61,58.44,1.2,Temirtau
1670263200,4,453.95,25.48,47.98,0.0,88.69,43.0,43.63,0.89,Temirtau
1670266800,4,390.53,14.19,44.55,0.05,53.88,30.75,31.28,0.63,Temirtau
1670270400,3,343.8,7.6,41.81,0.4,39.1,22.66,23.14,0.47,Temirtau
1670274000,2,313.76,3.97,39.41,1.77,31.47,18.17,18.61,0.38,Temirtau
1670277600,2,303.75,2.37,37.7,3.93,32.9,16.66,17.08,0.35,Temirtau
1670281200,2,293.73,1.3,35.3,8.23,42.92,15.84,16.23,0.36,Temirtau
1670284800,2,283.72,0.6,30.85,16.81,51.98,14.64,15.04,0.38,Temirtau
1670288400,2,283.72,0.5,28.45,25.39,61.04,16.77,17.27,0.49,Temirtau
1670292000,3,303.75,0.55,31.19,28.61,67.71,22.03,22.62,0.7,Temirtau
1670295600,4,343.8,0.77,40.44,25.03,72.48,28.85,29.56,0.93,Temirtau
1670299200,4,380.52,2.93,45.24,22.89,59.6,34.21,35.04,1.08,Temirtau
1670302800,4,380.52,10.51,32.9,36.48,46.25,33.17,33.91,1.01,Temirtau
1670306400,4,357.15,12.85,23.65,45.78,37.19,28.7,29.34,0.84,Temirtau
1670310000,3,343.8,13.19,20.05,50.78,35.76,24.62,25.28,0.7,Temirtau
1670313600,4,353.81,14.53,22.28,51.5,41.96,25.67,26.75,0.68,Temirtau
1670317200,4,370.5,14.19,27.76,47.92,48.16,26.87,28.35,0.7,Temirtau
1670320800,4,390.53,11.51,37.01,38.27,49.59,29.05,31.21,0.77,Temirtau
1670324400,4,433.92,4.92,56.89,18.6,50.54,34.2,36.55,0.95,Temirtau
1670328000,4,487.33,2.82,71.29,6.79,55.31,39.58,41.31,1.2,Temirtau
1670331600,4,500.68,3.63,69.92,4.78,57.7,41.53,42.67,1.35,Temirtau
1670335200,4,480.65,3.3,63.75,5.45,60.08,41.61,42.78,1.36,Temirtau
1670338800,4,440.6,2.29,57.58,7.87,64.85,41.08,42.14,1.3,Temirtau
1670342400,4,397.21,1.23,50.72,13.95,66.76,38.47,39.39,1.19,Temirtau
1670346000,4,353.81,0.45,41.13,24.32,56.74,31.95,32.82,0.98,Temirtau
1670349600,3,310.42,0.13,30.16,35.76,41.01,22.38,23.1,0.76,Temirtau
1670353200,2,283.72,0.07,22.28,43.99,30.04,14.55,15.16,0.59,Temirtau
1670356800,2,267.03,0.05,18.34,47.92,25.51,10.84,11.38,0.51,Temirtau
1670360400,1,260.35,0.05,16.62,50.07,23.6,9.39,9.89,0.46,Temirtau
1670364000,1,257.02,0.05,16.45,50.78,23.13,9.05,9.56,0.45,Temirtau
1670367600,1,260.35,0.05,17.14,50.07,23.84,9.26,9.77,0.44,Temirtau
1670371200,2,267.03,0.07,18.85,48.64,25.75,10.29,10.82,0.46,Temirtau
1670374800,2,287.06,0.16,23.65,44.35,31.47,15.28,15.9,0.59,Temirtau
1670378400,3,323.77,0.34,32.56,36.12,41.96,23.2,24.02,0.81,Temirtau
1670382000,4,360.49,0.57,41.13,27.89,52.45,29.89,30.87,1.01,Temirtau
1670385600,4,387.19,1.82,45.93,24.32,61.04,33.96,35.08,1.12,Temirtau
1670389200,4,380.52,7.38,36.33,33.26,56.74,33.15,34.4,1.06,Temirtau
1670392800,4,360.49,10.28,27.42,41.13,46.73,30.38,31.95,0.92,Temirtau
1670396400,4,350.48,11.85,22.62,45.42,41.01,28.45,30.98,0.82,Temirtau
1670400000,4,340.46,11.73,20.39,47.92,39.58,26.19,29.42,0.74,Temirtau
1670403600,3,323.77,9.28,19.54,49.35,37.19,22.61,25.67,0.66,Temirtau
1670407200,2,310.42,5.42,20.22,47.21,33.38,19.09,21.3,0.66,Temirtau
1670410800,2,307.08,1.19,25.36,40.77,29.8,18.32,19.98,0.71,Temirtau
1670414400,2,310.42,0.2,27.08,38.27,27.66,18.79,20.13,0.78,Temirtau
1670418000,2,310.42,0.21,26.39,37.55,27.18,19.67,20.79,0.8,Temirtau
1670421600,3,307.08,0.25,26.39,35.41,28.85,21.68,22.71,0.82,Temirtau
1670425200,3,313.76,0.28,28.45,32.19,31.95,24.51,25.54,0.85,Temirtau
1670428800,4,313.76,0.32,29.47,30.4,33.86,25.9,26.67,0.85,Temirtau
1670432400,3,303.75,0.24,26.73,31.83,30.52,23.21,23.87,0.79,Temirtau
1670436000,2,283.72,0.11,21.42,36.84,23.37,16.9,17.38,0.67,Temirtau
1670439600,2,270.37,0.07,17.48,41.84,19.55,11.79,12.22,0.56,Temirtau
1670443200,1,263.69,0.05,15.59,45.78,18.36,9.38,9.78,0.5,Temirtau
1670446800,1,260.35,0.05,14.91,49.35,18.36,8.52,8.91,0.46,Temirtau
1670450400,1,260.35,0.04,15.08,50.07,18.84,8.44,8.82,0.44,Temirtau
1670454000,1,263.69,0.05,16.28,49.35,20.03,8.75,9.14,0.44,Temirtau
1670457600,1,273.7,0.07,18.51,47.21,22.41,9.92,10.35,0.47,Temirtau
1670461200,2,297.07,0.18,24.33,41.84,28.61,15.08,15.63,0.59,Temirtau
1670464800,3,337.12,0.43,34.62,32.19,38.15,23.47,24.2,0.83,Temirtau
1670468400,4,383.85,0.85,45.24,22.53,47.68,30.98,31.86,1.04,Temirtau
1670472000,4,413.89,2.93,49.35,18.24,53.88,35.47,36.42,1.17,Temirtau
1670475600,4,420.57,11.96,37.36,29.68,52.45,36.12,37.15,1.14,Temirtau
1670479200,4,420.57,17.88,30.16,36.84,50.07,36.58,38.0,1.06,Temirtau
1670482800,4,440.6,22.58,29.47,38.27,51.5,39.24,41.52,1.03,Temirtau
1670486400,4,453.95,24.36,30.85,37.55,55.79,39.86,42.63,0.98,Temirtau
1670490000,4,447.27,21.46,33.59,35.05,58.17,36.75,39.48,0.89,Temirtau
1670493600,4,433.92,12.85,42.84,24.68,58.65,33.7,36.4,0.86,Temirtau
1670497200,4,433.92,4.97,55.52,11.8,59.13,34.61,37.63,0.95,Temirtau
1670500800,4,453.95,3.05,62.38,5.28,63.9,37.62,40.91,1.09,Temirtau
1670504400,4,467.3,3.86,64.43,3.67,66.76,42.01,45.26,1.22,Temirtau
1670508000,4,494.0,5.98,67.86,1.72,63.9,48.64,50.78,1.33,Temirtau
1670511600,5,540.73,9.28,72.66,0.5,62.94,55.73,57.02,1.46,Temirtau
1670515200,5,554.08,10.84,76.77,0.31,62.94,60.45,61.55,1.52,Temirtau
1670518800,5,540.73,10.51,77.46,0.23,62.94,60.42,61.65,1.46,Temirtau
1670522400,5,514.03,9.05,74.71,0.17,62.94,55.13,56.4,1.31,Temirtau
1670526000,4,467.3,6.48,70.6,0.66,63.9,46.22,47.38,1.12,Temirtau
1670529600,4,433.92,3.8,67.17,1.88,60.08,38.82,39.8,0.96,Temirtau
1670533200,4,410.56,2.15,63.75,3.58,53.88,34.75,35.53,0.85,Temirtau
1670536800,4,403.88,1.41,61.01,5.19,49.59,33.55,34.23,0.81,Temirtau
1670540400,4,397.21,1.15,56.89,6.62,50.54,32.42,33.08,0.8,Temirtau
1670544000,4,390.53,1.24,54.15,7.15,55.31,30.92,31.61,0.82,Temirtau
1670720400,1,257.02,0.04,12.85,49.35,16.45,9.35,9.68,0.1,Temirtau
1670724000,2,273.7,0.07,16.96,44.7,20.03,12.45,12.83,0.19,Temirtau
1670727600,2,287.06,0.11,20.56,40.05,23.13,15.28,15.66,0.26,Temirtau
1670731200,2,297.07,0.75,23.31,37.19,27.18,17.41,17.84,0.31,Temirtau
1670734800,2,297.07,4.53,18.16,41.48,28.37,17.49,17.94,0.3,Temirtau
1670738400,2,293.73,6.87,13.88,45.78,27.42,16.96,17.56,0.25,Temirtau
1670742000,2,283.72,7.6,10.71,49.35,25.51,15.94,16.68,0.2,Temirtau
1670745600,2,277.04,6.59,10.11,51.5,24.32,14.3,15.1,0.15,Temirtau
1670749200,2,273.7,5.25,11.31,54.36,24.8,12.58,13.39,0.1,Temirtau
1670752800,2,267.03,2.85,13.19,56.51,23.13,10.87,11.69,0.06,Temirtau
1670756400,2,267.03,0.61,16.45,56.51,20.74,10.84,11.64,0.12,Temirtau
1670760000,2,270.37,0.03,18.16,55.79,20.27,11.75,12.47,0.2,Temirtau
1670763600,2,273.7,0.03,19.19,55.79,20.27,13.04,13.67,0.27,Temirtau
1670767200,2,273.7,0.03,19.19,55.79,20.27,14.03,14.54,0.29,Temirtau
1670770800,2,267.03,0.02,17.99,57.22,18.84,13.98,14.38,0.3,Temirtau
1670774400,2,267.03,0.02,17.31,57.94,18.12,13.5,13.79,0.3,Temirtau
